,Unnamed: 0,date,context
0,0,1863-07-16-seq-1.txt,"Is heard the clanking of the chains That bind in bond the alave. Weep not, fond mother, for thy son. "
1,1,1862-07-24-seq-1.txt,"pose to a charm. t nv mis vast army should remain here idle, under such libtiiig slaves, sf which the said per circumstaiiees, is not only a mystery, ' on cnvieted wa"" the owin-r at the "
2,2,1862-07-24-seq-1.txt,"a.lj.ol ! guilty thereof, shall suffer im .lut-atli. and all his slaves, it auv, shall lnificaiit I, j i i i , ,, "
3,3,1862-07-24-seq-1.txt,"ceeding 10,000, and by Ihe liberation of all his slaves, if any he have. Sec. 3. And be it further enacted. "
4,4,1862-07-24-seq-1.txt,"Sec. P. And be it furlier enacted, Thai all slaves of persons who shall hereafter be engaged in rebellion "
5,5,1862-07-24-seq-1.txt,"such persons, and taking refuge within the lines of the army ; ami till slaves captured from such persons, or desert "
6,6,1862-07-24-seq-1.txt,trol of the Government of the United States ; and al) the slaves of such per sous found or being within any place 
7,7,1862-07-24-seq-1.txt,"war, and shall be forever tree of their servitude, and not again held as slaves. Sec. 10. And be it further enacted, "
8,8,1862-07-24-seq-1.txt,"a show, and scare us off, or, to say the years and fined not less than $10,000, ,.8' properly, and become the proper least, deter us from a forward move- :d all his nlavea, if any, shall he de-j,v t,f JJile)j States and may be ment, and they are effecting their pur - "
9,16,1862-07-24-seq-1.txt,"Sec. 10. And be it further enacted, That no slave escaping into any State, Territory, or the District of Columbia, "
10,25,1859-06-02-seq-2.txt,"since"", to devise ways and means for giving additioal vigor to the slave trade, and to thwart any attempt the Govern "
11,26,1859-06-02-seq-2.txt,"known as "" hangman Foote,"" astonish ed the piratical conclave, by an exhi bition ; of boldness - and honesty, for "
12,27,1859-06-02-seq-2.txt,"make to prevent the prosecution of the slave trade, and set forth the right of the South to kidnap negroes from Afn "
13,28,1859-06-02-seq-2.txt,"May 28th, says that Capt Townsend, of the Slaver Echo, has been acquit ted. It is reported that an'attempt will be "
14,29,1859-06-02-seq-2.txt,"the matter pertaining to the late trials under the Fugitive Slave law, met at Cleveland on the 24th. "
15,30,1859-06-02-seq-2.txt,"which must have convinced the spies of the slave power that Ohio was about to snap forever on her soil, the chain "
16,31,1859-06-02-seq-2.txt,forged for her sons and her sympathies in the infamous fugitive slave law. Af ter the organization of the convention 
17,32,1859-06-02-seq-2.txt,"ican Tract Society, to take ground against the revival of the slave traffic was a mere empty agitation, we ask "
18,33,1859-06-02-seq-2.txt,the Society did not need to declare it self opposed to the African slave trade. Dr. J. P. Thompson arose and stated 
